type Count,3,,,,,
bonding pad size width,80,,,,,
bonding pad size height,580,,,,,
pin information,,,,,,
pin thickness,33,,,,,
short pin length,650,,,,,
long pin length,0,,,,,
dut information,,,,,,
minium pad pitch,110,,,,,
Align Mark Length Horizental,150,,,,,
Align Mark Length Vertical,150,,,,,
substrate align mark coodination,X,Y,,,,
395,27187.238,23853.682,Type2,,,
396,20735.531,23853.682,Type2,,,
397,14283.824,23853.682,Type2,,,
398,7832.117,23853.682,Type2,,,
399,1380.41,23853.682,Type2,,,
400,-5071.297,23853.682,Type2,,,
401,-11523.004,23853.682,Type2,,,
402,-17974.711,23853.682,Type2,,,
403,-24426.418,23853.682,Type2,,,
404,-30878.125,23853.682,Type2,,,
405,-37329.832,23853.682,Type2,,,
406,-43781.539,23853.682,Type2,,,
407,-50233.246,23853.682,Type2,,,
408,-56684.953,23853.682,Type2,,,
409,-63136.66,23853.682,Type2,,,
410,-69588.367,23853.682,Type2,,,
411,-76040.074,23853.682,Type2,,,
412,-82491.781,23853.682,Type2,,,
413,-88943.488,23853.682,Type2,,,
414,-95395.195,23853.682,Type2,,,
415,-101846.902,23853.682,Type2,,,
416,-108298.609,23853.682,Type2,,,
417,-114750.316,23853.682,Type2,,,
418,-121202.023,23853.682,Type2,,,
419,-127653.73,23853.682,Type2,,,
420,-134105.437,23853.682,Type2,,,
421,-140557.144,23853.682,Type3,,,
422,136866.257,14228.518,Type1,,,
423,130414.55,14228.518,Type2,,,
424,123962.843,14228.518,Type2,,,
425,117511.136,14228.518,Type2,,,
426,111059.429,14228.518,Type2,,,
427,104607.722,14228.518,Type2,,,
428,98156.015,14228.518,Type2,,,
429,91704.308,14228.518,Type2,,,
430,85252.601,14228.518,Type2,,,
431,78800.894,14228.518,Type2,,,
432,72349.187,14228.518,Type2,,,
433,65897.48,14228.518,Type2,,,
434,59445.773,14228.518,Type2,,,
435,52994.066,14228.518,Type2,,,
436,46542.359,14228.518,Type2,,,
437,40090.652,14228.518,Type2,,,
438,33638.945,14228.518,Type2,,,
439,27187.238,14228.518,Type2,,,
440,20735.531,14228.518,Type2,,,
441,14283.824,14228.518,Type2,,,
442,7832.117,14228.518,Type2,,,
443,1380.41,14228.518,Type2,,,
444,-5071.297,14228.518,Type2,,,
445,-11523.004,14228.518,Type2,,,
446,-17974.711,14228.518,Type2,,,
447,-24426.418,14228.518,Type2,,,
448,-30878.125,14228.518,Type2,,,
449,-37329.832,14228.518,Type2,,,
450,-43781.539,14228.518,Type2,,,
451,-50233.246,14228.518,Type2,,,
452,-56684.953,14228.518,Type2,,,
453,-63136.66,14228.518,Type2,,,
454,-69588.367,14228.518,Type2,,,
455,-76040.074,14228.518,Type2,,,
456,-82491.781,14228.518,Type2,,,
457,-88943.488,14228.518,Type2,,,
458,-95395.195,14228.518,Type2,,,
459,-101846.902,14228.518,Type2,,,
460,-108298.609,14228.518,Type2,,,
461,-114750.316,14228.518,Type2,,,
462,-121202.023,14228.518,Type2,,,
463,-127653.73,14228.518,Type2,,,
464,-134105.437,14228.518,Type2,,,
465,-140557.144,14228.518,Type3,,,
466,136866.257,4603.354,Type1,,,
467,130414.55,4603.354,Type2,,,
468,123962.843,4603.354,Type2,,,
469,117511.136,4603.354,Type2,,,
470,111059.429,4603.354,Type2,,,
471,104607.722,4603.354,Type2,,,
472,98156.015,4603.354,Type2,,,
473,91704.308,4603.354,Type2,,,
474,85252.601,4603.354,Type2,,,
475,78800.894,4603.354,Type2,,,
476,72349.187,4603.354,Type2,,,
477,65897.48,4603.354,Type2,,,
478,59445.773,4603.354,Type2,,,
479,52994.066,4603.354,Type2,,,
480,46542.359,4603.354,Type2,,,
